scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_LCOE,hydrogen_LCOE,infra_LCOE
hydrogen_central_nt150_tc15_A200_a3905f41,hydrogen_central,150,15.0,200,2250.0,1.0,150.0,5.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,6,,8310467.778386912,210711657.66701096,0.5733481125985473,,,73.81074668982342,6343467290.456598,524867663.250758,88534168.81369796,613401832.064456,40.41243923166672,8.273406006753394,25.124901451403307
hydrogen_central_nt150_tc15_A200_070ea52f,hydrogen_central,150,15.0,200,2250.0,1.0,150.0,6.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,4,,8310467.778386912,210711657.66701096,0.5733481125985473,,,73.26740759476148,6288530858.456598,520322143.3685078,88564286.65369797,608886430.0222058,40.41243923166672,8.273406006753394,24.58156235634137
hydrogen_central_nt150_tc15_A200_4bc7c949,hydrogen_central,150,15.0,200,2250.0,1.0,150.0,7.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,3,,8310467.778386912,210711657.66701096,0.5733481125985473,,,72.9957380472305,6261062642.456598,518049383.4273827,88579345.57369797,606628729.0010806,40.41243923166672,8.273406006753394,24.3098928088104
hydrogen_central_nt150_tc15_A200_f60e62d3,hydrogen_central,150,15.0,200,2250.0,1.0,150.0,8.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,2,,8310467.778386912,210711657.66701096,0.5733481125985473,,,72.55321141583717,6217411626.456598,514437635.19611025,88513490.49369797,602951125.6898082,40.41243923166672,8.273406006753394,23.867366177417054
hydrogen_central_nt175_tc15_A200_ec8da789,hydrogen_central,175,15.0,200,2625.0,1.0,80.0,4.0,0.1285518050845479,0.5798877945896361,207417.98914805395,,43,,9636188.55125222,244325267.526679,0.5653835621829328,,,84.34522329867187,8575674651.280894,709563730.5150471,103202744.58842681,812766475.1034739,40.661372596671804,8.081097352881628,35.602753349118444
hydrogen_central_nt175_tc15_A200_5c3a75a9,hydrogen_central,175,15.0,200,2625.0,1.0,80.0,5.0,0.1285518050845479,0.5798877945896361,207417.98914805395,,24,,9636188.55125222,244325267.526679,0.5653835621829328,,,79.73899748245023,8036795227.280894,664976067.1602896,103403947.46842681,768380014.6287165,40.661372596671804,8.081097352881628,30.996527532896785
hydrogen_central_nt175_tc15_A200_c6872a81,hydrogen_central,175,15.0,200,2625.0,1.0,80.0,6.0,0.1285518050845479,0.5798877945896361,207417.98914805395,,15,,9636188.55125222,244325267.526679,0.5653835621829328,,,77.29217996501227,7752441643.280894,641448240.1317506,103353779.5484268,744802019.6801775,40.661372596671804,8.081097352881628,28.549710015458828
hydrogen_central_nt175_tc15_A200_1bf794b1,hydrogen_central,175,15.0,200,2625.0,1.0,80.0,7.0,0.1285518050845479,0.5798877945896361,207417.98914805395,,10,,9636188.55125222,244325267.526679,0.5653835621829328,,,75.76834341985632,7576401963.280894,626882462.2613392,103235581.1484268,730118043.409766,40.661372596671804,8.081097352881628,27.025873470302887
hydrogen_central_nt175_tc15_A200_c29175d7,hydrogen_central,175,15.0,200,2625.0,1.0,80.0,8.0,0.1285518050845479,0.5798877945896361,207417.98914805395,,7,,9636188.55125222,244325267.526679,0.5653835621829328,,,74.75534540481519,7459938875.280894,617246137.8263586,103110465.7084268,720356603.5347854,40.661372596671804,8.081097352881628,26.012875455261746
hydrogen_central_nt175_tc15_A200_05a8aaed,hydrogen_central,175,15.0,200,2625.0,1.0,90.0,4.0,0.1285518050845479,0.5798877945896361,207417.98914805395,,31,,9621426.376593757,243950973.03736708,0.5653835621829328,,,80.85972733567704,8157613612.295355,674972755.1728017,103013158.21886066,777985913.3916624,40.723759425883024,8.127205263600274,32.008762646193745
