scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_sLCOE,hydrogen_sLCOE,infra_sLCOE,turbine_turbine_cLCOE,turbine_foundation_cLCOE,infra_development_cLCOE,infra_infield_cLCOE,infra_offshore-platform_cLCOE,infra_offshore-substation-converter_cLCOE,infra_export_cLCOE,infra_onshore-substation_cLCOE,hydrogen_stack_cLCOE,hydrogen_bop_cLCOE,hydrogen_electrical-bop_cLCOE,hydrogen_compressor_cLCOE
electricity_nt334_tc15_A125_5da4c15a,electricity,334,15.0,125.0,5010.0,,,,0.23912756493088294,0.5063073638922203,664078.3086353597,,,19880720.195333403,,,,,,96.86704028484667,19807299893.454144,1638884656.3495011,286901867.7036243,1925786524.0531254,37.6152219976124,,59.25181828723428,26.26865025517178,11.346571742440622,0.39696143534848655,1.7215112368716448,19.02999307949992,25.37332410599989,8.924029813614347,3.805998615899984,,,,
electricity_nt334_tc15_A150_f3e50495,electricity,334,15.0,150.0,5010.0,,,,0.21994488646374843,0.5190720941143169,727461.3391789284,,,20381941.48503291,,,,,,94.6251800057145,19832653105.67157,1640982417.8170319,287662464.07014716,1928644881.887179,36.6902095253795,,57.93497048033501,25.62266632036209,11.067543205017417,0.3871995820563239,1.819416519994058,18.562018147804437,24.749357530405916,8.704575070513389,3.7124036295608875,,,,
electricity_nt334_tc15_A175_c0e49b34,electricity,334,15.0,175.0,5010.0,,,,0.2049301424047162,0.5290633556368275,785748.0512225277,,,20774259.450152844,,,,,,92.96472963699286,19855967790.489014,1642911508.5775328,288361904.61467034,1931273413.192203,35.99732184987129,,56.967407787121566,25.13878710744133,10.85853474242996,0.3798873910975021,1.9115854621789032,18.21147794175091,24.281970589001215,8.540190814742846,3.6422955883501826,,,,
electricity_nt334_tc15_A200_2fa3fc2d,electricity,334,15.0,200.0,5010.0,,,,0.19273335305629202,0.5371794654843189,840000.0000000001,,,21092947.504997957,,,,,,91.67613914647538,19877668570.0,1644707062.4774933,289012928.0,1933719990.4774933,35.45344734028695,,56.22269180618842,24.758971476527844,10.69447586375911,0.3741477677612964,1.9986940956329546,17.936325288015055,23.915100384020075,8.411159213156031,3.587265057603011,,,,
electricity_nt334_tc15_A225_66604f64,electricity,334,15.0,225.0,5010.0,,,,0.18264716031412132,0.5438911209782303,890954.54429505,,,21356488.10195109,,,,,,90.65244514264039,19898050387.718018,1646393483.5700326,289624382.53154063,1936017866.1015732,35.01594925392077,,55.636495888719615,24.453443990373714,10.562505263547061,0.36953075743666886,2.0816262041582516,17.714989745814314,23.619986327752418,8.307364904395104,3.542997949162863,,,,
electricity_nt334_tc15_A250_6c7ad304,electricity,334,15.0,250.0,5010.0,,,,0.1741352794699691,0.5495551820656528,939148.5505499117,,,21578893.742632814,,,,,,89.8188421529252,19917327990.219963,1647988540.297683,290202710.606599,1938191250.904282,34.65505287430188,,55.16378927862333,24.201411428259146,10.453641446042733,0.3657221412101135,2.1608897388654906,17.53240792808637,23.376543904115163,8.221743980728911,3.5064815856172746,,,,
electricity_nt334_tc15_A275_46118771,electricity,334,15.0,275.0,5010.0,,,,0.16683130460399076,0.5544154662471826,984987.3095629204,,,21769738.191625204,,,,,,89.12640129317106,19935663493.82517,1649505646.3993049,290752775.71475506,1940258422.11406,34.351249290979844,,54.77515200219121,23.98924971146638,10.361999579513466,0.3625160374017355,2.2369024765320944,17.378710042466754,23.17161338995567,8.149668047341603,3.475742008493351,,,,
electricity_nt334_tc15_A300_a30a88db,electricity,334,15.0,300.0,5010.0,,,,0.16046236796688584,0.5586535479162028,1028785.691968935,,,21936151.16887097,,,,,,88.540307931297,19953182846.787575,1650955223.015689,291278356.30362725,1942233579.3193161,34.090652360250466,,54.44965557104653,23.807261429399727,10.28339093085074,0.3597659025846045,2.309973982649484,17.24687092189387,22.995827895858493,8.087842683681302,3.4493741843787737,,,,
electricity_nt400_tc15_A50_5800fd54,electricity,400,15.0,50.0,6000.0,,,,0.42542967825025124,0.38233634387003945,500000.0000000001,,,17979473.768007364,,,,,,125.51971973516027,23201742000.0,1919745708.3459501,337032800.0,2256778508.34595,49.81180627260842,,75.70791346255184,34.78615432966414,15.025651942944279,0.46019949287009637,1.5390168269042683,25.200391711241192,33.60052228165492,9.867704807633135,5.040078342248238,,,,
electricity_nt400_tc15_A75_adb70daa,electricity,400,15.0,75.0,6000.0,,,,0.34298599593877066,0.4371968454952581,612372.4356957946,,,20559304.23844159,,,,,,110.01569384447451,23246690974.278316,1923464851.5234475,338381269.22834957,2261846120.751797,43.56130216414921,,66.45439168032529,30.42110481981275,13.140197344336462,0.40245256425736786,1.5923848732429513,22.03818652912331,29.384248705497743,8.629481702379262,4.407637305824662,,,,
